A65E : BCS A676       : A=1C X=02 Y=44 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB DA-02:C0000000:00:?? = -8.81620763E-39
A676 : TAY            : A=1C X=02 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB DA-02:C0000000:00:?? = -8.81620763E-39
A677 : LDA 40         : A=00 X=02 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB DA-02:C0000000:00:?? = -8.81620763E-39
A679 : SBC 34         : A=00 X=02 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB DA-02:C0000000:00:?? = -8.81620763E-39
A67B : STA 40         : A=00 X=02 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB DA-02:C0000000:00:?? = -8.81620763E-39
A67D : LDA 3F         : A=00 X=02 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB DA-02:C0000000:00:?? = -8.81620763E-39
A67F : SBC 33         : A=00 X=02 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB DA-02:C0000000:00:?? = -8.81620763E-39
A681 : STA 3F         : A=00 X=02 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB DA-02:C0000000:00:?? = -8.81620763E-39
A683 : LDA 3E         : A=00 X=02 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB DA-02:C0000000:00:?? = -8.81620763E-39
A685 : SBC 32         : A=00 X=02 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB DA-02:C0000000:00:?? = -8.81620763E-39
A687 : STA 3E         : A=00 X=02 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB DA-02:C0000000:00:?? = -8.81620763E-39
A689 : TYA            : A=1C X=02 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB DA-02:C0000000:00:?? = -8.81620763E-39
A68A : SBC 31         : A=1F X=02 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB DA-02:C0000000:00:?? = -8.81620763E-39
A68C : SEC            : A=1F X=02 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB DA-02:C0000000:00:?? = -8.81620763E-39
A68D : ROL 3B         : A=1F X=02 Y=1C SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB B5-02:C0000000:00:?? = -8.81620763E-39
A68F : ASL 40         : A=1F X=02 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB B5-02:C0000000:00:?? = -8.81620763E-39
A691 : ROL 3F         : A=1F X=02 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB B5-02:C0000000:00:?? = -8.81620763E-39
A693 : ROL 3E         : A=1F X=02 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB B5-02:C0000000:00:?? = -8.81620763E-39
A695 : ROL A          : A=3E X=02 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB B5-02:C0000000:00:?? = -8.81620763E-39
A696 : DEX            : A=3E X=01 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB B5-02:C0000000:00:?? = -8.81620763E-39
A697 : BNE A65E       : A=3E X=01 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB B5-02:C0000000:00:?? = -8.81620763E-39
A65E : BCS A676       : A=3E X=01 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB B5-02:C0000000:00:?? = -8.81620763E-39
A660 : CMP 31         : A=3E X=01 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB B5-02:C0000000:00:?? = -8.81620763E-39
A662 : BNE A674       : A=3E X=01 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB B5-02:C0000000:00:?? = -8.81620763E-39
A674 : BCC A68D       : A=3E X=01 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB B5-02:C0000000:00:?? = -8.81620763E-39
A68D : ROL 3B         : A=3E X=01 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 6A-02:C0000000:00:?? = +8.81620763E-39
A68F : ASL 40         : A=3E X=01 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 6A-02:C0000000:00:?? = +8.81620763E-39
A691 : ROL 3F         : A=3E X=01 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 6A-02:C0000000:00:?? = +8.81620763E-39
A693 : ROL 3E         : A=3E X=01 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 6A-02:C0000000:00:?? = +8.81620763E-39
A695 : ROL A          : A=7C X=01 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 6A-02:C0000000:00:?? = +8.81620763E-39
A696 : DEX            : A=7C X=00 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 6A-02:C0000000:00:?? = +8.81620763E-39
A697 : BNE A65E       : A=7C X=00 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 6A-02:C0000000:00:?? = +8.81620763E-39
A699 : LDX 3B         : A=7C X=6A Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 6A-02:C0000000:00:?? = +8.81620763E-39
A69B : PHX            : A=7C X=6A Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 6A-02:C0000000:00:?? = +8.81620763E-39
A69C : DEC 3C         : A=7C X=6A Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 6A-01:C0000000:00:?? = +4.40810382E-39
A69E : BNE A65C       : A=7C X=6A Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 6A-01:C0000000:00:?? = +4.40810382E-39
A65C : LDX #08        : A=7C X=08 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 6A-01:C0000000:00:?? = +4.40810382E-39
A65E : BCS A676       : A=7C X=08 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 6A-01:C0000000:00:?? = +4.40810382E-39
A660 : CMP 31         : A=7C X=08 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 6A-01:C0000000:00:?? = +4.40810382E-39
A662 : BNE A674       : A=7C X=08 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 6A-01:C0000000:00:?? = +4.40810382E-39
A674 : BCC A68D       : A=7C X=08 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 6A-01:C0000000:00:?? = +4.40810382E-39
A68D : ROL 3B         : A=7C X=08 Y=1C SP=?? N=1 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB D4-01:C0000000:00:?? = -4.40810382E-39
A68F : ASL 40         : A=7C X=08 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB D4-01:C0000000:00:?? = -4.40810382E-39
A691 : ROL 3F         : A=7C X=08 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB D4-01:C0000000:00:?? = -4.40810382E-39
A693 : ROL 3E         : A=7C X=08 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB D4-01:C0000000:00:?? = -4.40810382E-39
A695 : ROL A          : A=F8 X=08 Y=1C SP=?? N=1 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB D4-01:C0000000:00:?? = -4.40810382E-39
A696 : DEX            : A=F8 X=07 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB D4-01:C0000000:00:?? = -4.40810382E-39
A697 : BNE A65E       : A=F8 X=07 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB D4-01:C0000000:00:?? = -4.40810382E-39
A65E : BCS A676       : A=F8 X=07 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB D4-01:C0000000:00:?? = -4.40810382E-39
A660 : CMP 31         : A=F8 X=07 Y=1C SP=?? N=1 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB D4-01:C0000000:00:?? = -4.40810382E-39
A662 : BNE A674       : A=F8 X=07 Y=1C SP=?? N=1 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB D4-01:C0000000:00:?? = -4.40810382E-39
A674 : BCC A68D       : A=F8 X=07 Y=1C SP=?? N=1 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB D4-01:C0000000:00:?? = -4.40810382E-39
A68D : ROL 3B         : A=F8 X=07 Y=1C SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A68F : ASL 40         : A=F8 X=07 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A691 : ROL 3F         : A=F8 X=07 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A693 : ROL 3E         : A=F8 X=07 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A695 : ROL A          : A=F0 X=07 Y=1C SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A696 : DEX            : A=F0 X=06 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A697 : BNE A65E       : A=F0 X=06 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A65E : BCS A676       : A=F0 X=06 Y=1C SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A676 : TAY            : A=F0 X=06 Y=F0 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A677 : LDA 40         : A=00 X=06 Y=F0 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A679 : SBC 34         : A=00 X=06 Y=F0 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A67B : STA 40         : A=00 X=06 Y=F0 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A67D : LDA 3F         : A=00 X=06 Y=F0 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A67F : SBC 33         : A=00 X=06 Y=F0 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A681 : STA 3F         : A=00 X=06 Y=F0 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A683 : LDA 3E         : A=00 X=06 Y=F0 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A685 : SBC 32         : A=00 X=06 Y=F0 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A687 : STA 3E         : A=00 X=06 Y=F0 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A689 : TYA            : A=F0 X=06 Y=F0 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A68A : SBC 31         : A=F3 X=06 Y=F0 SP=?? N=1 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A68C : SEC            : A=F3 X=06 Y=F0 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A8-01:C0000000:00:?? = -4.40810382E-39
A68D : ROL 3B         : A=F3 X=06 Y=F0 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A68F : ASL 40         : A=F3 X=06 Y=F0 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A691 : ROL 3F         : A=F3 X=06 Y=F0 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A693 : ROL 3E         : A=F3 X=06 Y=F0 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A695 : ROL A          : A=E6 X=06 Y=F0 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A696 : DEX            : A=E6 X=05 Y=F0 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A697 : BNE A65E       : A=E6 X=05 Y=F0 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A65E : BCS A676       : A=E6 X=05 Y=F0 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A676 : TAY            : A=E6 X=05 Y=E6 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A677 : LDA 40         : A=00 X=05 Y=E6 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A679 : SBC 34         : A=00 X=05 Y=E6 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A67B : STA 40         : A=00 X=05 Y=E6 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A67D : LDA 3F         : A=00 X=05 Y=E6 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A67F : SBC 33         : A=00 X=05 Y=E6 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A681 : STA 3F         : A=00 X=05 Y=E6 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A683 : LDA 3E         : A=00 X=05 Y=E6 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A685 : SBC 32         : A=00 X=05 Y=E6 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A687 : STA 3E         : A=00 X=05 Y=E6 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A689 : TYA            : A=E6 X=05 Y=E6 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A68A : SBC 31         : A=E9 X=05 Y=E6 SP=?? N=1 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A68C : SEC            : A=E9 X=05 Y=E6 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 51-01:C0000000:00:?? = +4.40810382E-39
A68D : ROL 3B         : A=E9 X=05 Y=E6 SP=?? N=1 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A68F : ASL 40         : A=E9 X=05 Y=E6 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A691 : ROL 3F         : A=E9 X=05 Y=E6 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A693 : ROL 3E         : A=E9 X=05 Y=E6 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A695 : ROL A          : A=D2 X=05 Y=E6 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A696 : DEX            : A=D2 X=04 Y=E6 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A697 : BNE A65E       : A=D2 X=04 Y=E6 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A65E : BCS A676       : A=D2 X=04 Y=E6 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A676 : TAY            : A=D2 X=04 Y=D2 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A677 : LDA 40         : A=00 X=04 Y=D2 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A679 : SBC 34         : A=00 X=04 Y=D2 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A67B : STA 40         : A=00 X=04 Y=D2 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A67D : LDA 3F         : A=00 X=04 Y=D2 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A67F : SBC 33         : A=00 X=04 Y=D2 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A681 : STA 3F         : A=00 X=04 Y=D2 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A683 : LDA 3E         : A=00 X=04 Y=D2 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A685 : SBC 32         : A=00 X=04 Y=D2 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A687 : STA 3E         : A=00 X=04 Y=D2 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A689 : TYA            : A=D2 X=04 Y=D2 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A68A : SBC 31         : A=D5 X=04 Y=D2 SP=?? N=1 V=0 D=0 I=0 Z=0 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A68C : SEC            : A=D5 X=04 Y=D2 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB A3-01:C0000000:00:?? = -4.40810382E-39
A68D : ROL 3B         : A=D5 X=04 Y=D2 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 47-01:C0000000:00:?? = +4.40810382E-39
A68F : ASL 40         : A=D5 X=04 Y=D2 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 47-01:C0000000:00:?? = +4.40810382E-39
A691 : ROL 3F         : A=D5 X=04 Y=D2 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 47-01:C0000000:00:?? = +4.40810382E-39
A693 : ROL 3E         : A=D5 X=04 Y=D2 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 47-01:C0000000:00:?? = +4.40810382E-39
A695 : ROL A          : A=AA X=04 Y=D2 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 47-01:C0000000:00:?? = +4.40810382E-39
A696 : DEX            : A=AA X=03 Y=D2 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 47-01:C0000000:00:?? = +4.40810382E-39
A697 : BNE A65E       : A=AA X=03 Y=D2 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 40-7B:FD000000:00:00 = +3.08837891E-02 : FWB 47-01:C0000000:00:?? = +4.40810382E-39
