A685 : SBC 32         : A=80 X=03 Y=A5 SP=?? N=1 V=1 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB BB-02:F8000000:00:?? = -1.13876015E-38
A687 : STA 3E         : A=80 X=03 Y=A5 SP=?? N=1 V=1 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB BB-02:F8800000:00:?? = -1.14105604E-38
A689 : TYA            : A=A5 X=03 Y=A5 SP=?? N=1 V=1 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB BB-02:F8800000:00:?? = -1.14105604E-38
A68A : SBC 31         : A=B4 X=03 Y=A5 SP=?? N=1 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB BB-02:F8800000:00:?? = -1.14105604E-38
A68C : SEC            : A=B4 X=03 Y=A5 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB BB-02:F8800000:00:?? = -1.14105604E-38
A68D : ROL 3B         : A=B4 X=03 Y=A5 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8800000:00:?? = +1.14105604E-38
A68F : ASL 40         : A=B4 X=03 Y=A5 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8800000:00:?? = +1.14105604E-38
A691 : ROL 3F         : A=B4 X=03 Y=A5 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8800000:00:?? = +1.14105604E-38
A693 : ROL 3E         : A=B4 X=03 Y=A5 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8000000:00:?? = +1.13876015E-38
A695 : ROL A          : A=69 X=03 Y=A5 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8000000:00:?? = +1.13876015E-38
A696 : DEX            : A=69 X=02 Y=A5 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8000000:00:?? = +1.13876015E-38
A697 : BNE A65E       : A=69 X=02 Y=A5 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8000000:00:?? = +1.13876015E-38
A65E : BCS A676       : A=69 X=02 Y=A5 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8000000:00:?? = +1.13876015E-38
A676 : TAY            : A=69 X=02 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8000000:00:?? = +1.13876015E-38
A677 : LDA 40         : A=00 X=02 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8000000:00:?? = +1.13876015E-38
A679 : SBC 34         : A=00 X=02 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8000000:00:?? = +1.13876015E-38
A67B : STA 40         : A=00 X=02 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8000000:00:?? = +1.13876015E-38
A67D : LDA 3F         : A=00 X=02 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8000000:00:?? = +1.13876015E-38
A67F : SBC 33         : A=00 X=02 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8000000:00:?? = +1.13876015E-38
A681 : STA 3F         : A=00 X=02 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8000000:00:?? = +1.13876015E-38
A683 : LDA 3E         : A=00 X=02 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8000000:00:?? = +1.13876015E-38
A685 : SBC 32         : A=80 X=02 Y=69 SP=?? N=1 V=1 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8000000:00:?? = +1.13876015E-38
A687 : STA 3E         : A=80 X=02 Y=69 SP=?? N=1 V=1 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8800000:00:?? = +1.14105604E-38
A689 : TYA            : A=69 X=02 Y=69 SP=?? N=0 V=1 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8800000:00:?? = +1.14105604E-38
A68A : SBC 31         : A=78 X=02 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8800000:00:?? = +1.14105604E-38
A68C : SEC            : A=78 X=02 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 77-02:F8800000:00:?? = +1.14105604E-38
A68D : ROL 3B         : A=78 X=02 Y=69 SP=?? N=1 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8800000:00:?? = -1.14105604E-38
A68F : ASL 40         : A=78 X=02 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8800000:00:?? = -1.14105604E-38
A691 : ROL 3F         : A=78 X=02 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8800000:00:?? = -1.14105604E-38
A693 : ROL 3E         : A=78 X=02 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8000000:00:?? = -1.13876015E-38
A695 : ROL A          : A=F1 X=02 Y=69 SP=?? N=1 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8000000:00:?? = -1.13876015E-38
A696 : DEX            : A=F1 X=01 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8000000:00:?? = -1.13876015E-38
A697 : BNE A65E       : A=F1 X=01 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8000000:00:?? = -1.13876015E-38
A65E : BCS A676       : A=F1 X=01 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8000000:00:?? = -1.13876015E-38
A660 : CMP 31         : A=F1 X=01 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8000000:00:?? = -1.13876015E-38
A662 : BNE A674       : A=F1 X=01 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8000000:00:?? = -1.13876015E-38
A674 : BCC A68D       : A=F1 X=01 Y=69 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8000000:00:?? = -1.13876015E-38
A676 : TAY            : A=F1 X=01 Y=F1 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8000000:00:?? = -1.13876015E-38
A677 : LDA 40         : A=00 X=01 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8000000:00:?? = -1.13876015E-38
A679 : SBC 34         : A=00 X=01 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8000000:00:?? = -1.13876015E-38
A67B : STA 40         : A=00 X=01 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8000000:00:?? = -1.13876015E-38
A67D : LDA 3F         : A=00 X=01 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8000000:00:?? = -1.13876015E-38
A67F : SBC 33         : A=00 X=01 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8000000:00:?? = -1.13876015E-38
A681 : STA 3F         : A=00 X=01 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8000000:00:?? = -1.13876015E-38
A683 : LDA 3E         : A=00 X=01 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8000000:00:?? = -1.13876015E-38
A685 : SBC 32         : A=80 X=01 Y=F1 SP=?? N=1 V=1 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8000000:00:?? = -1.13876015E-38
A687 : STA 3E         : A=80 X=01 Y=F1 SP=?? N=1 V=1 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8800000:00:?? = -1.14105604E-38
A689 : TYA            : A=F1 X=01 Y=F1 SP=?? N=1 V=1 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8800000:00:?? = -1.14105604E-38
A68A : SBC 31         : A=00 X=01 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8800000:00:?? = -1.14105604E-38
A68C : SEC            : A=00 X=01 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB EF-02:F8800000:00:?? = -1.14105604E-38
A68D : ROL 3B         : A=00 X=01 Y=F1 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB DF-02:F8800000:00:?? = -1.14105604E-38
A68F : ASL 40         : A=00 X=01 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB DF-02:F8800000:00:?? = -1.14105604E-38
A691 : ROL 3F         : A=00 X=01 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB DF-02:F8800000:00:?? = -1.14105604E-38
A693 : ROL 3E         : A=00 X=01 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB DF-02:F8000000:00:?? = -1.13876015E-38
A695 : ROL A          : A=01 X=01 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB DF-02:F8000000:00:?? = -1.13876015E-38
A696 : DEX            : A=01 X=00 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB DF-02:F8000000:00:?? = -1.13876015E-38
A697 : BNE A65E       : A=01 X=00 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB DF-02:F8000000:00:?? = -1.13876015E-38
A699 : LDX 3B         : A=01 X=DF Y=F1 SP=?? N=1 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB DF-02:F8000000:00:?? = -1.13876015E-38
A69B : PHX            : A=01 X=DF Y=F1 SP=?? N=1 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB DF-02:F8000000:00:?? = -1.13876015E-38
A69C : DEC 3C         : A=01 X=DF Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB DF-01:F8000000:00:?? = -5.69380076E-39
A69E : BNE A65C       : A=01 X=DF Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB DF-01:F8000000:00:?? = -5.69380076E-39
A65C : LDX #08        : A=01 X=08 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB DF-01:F8000000:00:?? = -5.69380076E-39
A65E : BCS A676       : A=01 X=08 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB DF-01:F8000000:00:?? = -5.69380076E-39
A660 : CMP 31         : A=01 X=08 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB DF-01:F8000000:00:?? = -5.69380076E-39
A662 : BNE A674       : A=01 X=08 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB DF-01:F8000000:00:?? = -5.69380076E-39
A674 : BCC A68D       : A=01 X=08 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB DF-01:F8000000:00:?? = -5.69380076E-39
A68D : ROL 3B         : A=01 X=08 Y=F1 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB BE-01:F8000000:00:?? = -5.69380076E-39
A68F : ASL 40         : A=01 X=08 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB BE-01:F8000000:00:?? = -5.69380076E-39
A691 : ROL 3F         : A=01 X=08 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB BE-01:F8000000:00:?? = -5.69380076E-39
A693 : ROL 3E         : A=01 X=08 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB BE-01:F8000000:00:?? = -5.69380076E-39
A695 : ROL A          : A=02 X=08 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB BE-01:F8000000:00:?? = -5.69380076E-39
A696 : DEX            : A=02 X=07 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB BE-01:F8000000:00:?? = -5.69380076E-39
A697 : BNE A65E       : A=02 X=07 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB BE-01:F8000000:00:?? = -5.69380076E-39
A65E : BCS A676       : A=02 X=07 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB BE-01:F8000000:00:?? = -5.69380076E-39
A660 : CMP 31         : A=02 X=07 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB BE-01:F8000000:00:?? = -5.69380076E-39
A662 : BNE A674       : A=02 X=07 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB BE-01:F8000000:00:?? = -5.69380076E-39
A674 : BCC A68D       : A=02 X=07 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB BE-01:F8000000:00:?? = -5.69380076E-39
A68D : ROL 3B         : A=02 X=07 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 7C-01:F8000000:00:?? = +5.69380076E-39
A68F : ASL 40         : A=02 X=07 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 7C-01:F8000000:00:?? = +5.69380076E-39
A691 : ROL 3F         : A=02 X=07 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 7C-01:F8000000:00:?? = +5.69380076E-39
A693 : ROL 3E         : A=02 X=07 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 7C-01:F8000000:00:?? = +5.69380076E-39
A695 : ROL A          : A=04 X=07 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 7C-01:F8000000:00:?? = +5.69380076E-39
A696 : DEX            : A=04 X=06 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 7C-01:F8000000:00:?? = +5.69380076E-39
A697 : BNE A65E       : A=04 X=06 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 7C-01:F8000000:00:?? = +5.69380076E-39
A65E : BCS A676       : A=04 X=06 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 7C-01:F8000000:00:?? = +5.69380076E-39
A660 : CMP 31         : A=04 X=06 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 7C-01:F8000000:00:?? = +5.69380076E-39
A662 : BNE A674       : A=04 X=06 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 7C-01:F8000000:00:?? = +5.69380076E-39
A674 : BCC A68D       : A=04 X=06 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB 7C-01:F8000000:00:?? = +5.69380076E-39
A68D : ROL 3B         : A=04 X=06 Y=F1 SP=?? N=1 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F8-01:F8000000:00:?? = -5.69380076E-39
A68F : ASL 40         : A=04 X=06 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F8-01:F8000000:00:?? = -5.69380076E-39
A691 : ROL 3F         : A=04 X=06 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F8-01:F8000000:00:?? = -5.69380076E-39
A693 : ROL 3E         : A=04 X=06 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F8-01:F8000000:00:?? = -5.69380076E-39
A695 : ROL A          : A=08 X=06 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F8-01:F8000000:00:?? = -5.69380076E-39
A696 : DEX            : A=08 X=05 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F8-01:F8000000:00:?? = -5.69380076E-39
A697 : BNE A65E       : A=08 X=05 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F8-01:F8000000:00:?? = -5.69380076E-39
A65E : BCS A676       : A=08 X=05 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F8-01:F8000000:00:?? = -5.69380076E-39
A660 : CMP 31         : A=08 X=05 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F8-01:F8000000:00:?? = -5.69380076E-39
A662 : BNE A674       : A=08 X=05 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F8-01:F8000000:00:?? = -5.69380076E-39
A674 : BCC A68D       : A=08 X=05 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F8-01:F8000000:00:?? = -5.69380076E-39
A68D : ROL 3B         : A=08 X=05 Y=F1 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F0-01:F8000000:00:?? = -5.69380076E-39
A68F : ASL 40         : A=08 X=05 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F0-01:F8000000:00:?? = -5.69380076E-39
A691 : ROL 3F         : A=08 X=05 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F0-01:F8000000:00:?? = -5.69380076E-39
A693 : ROL 3E         : A=08 X=05 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F0-01:F8000000:00:?? = -5.69380076E-39
A695 : ROL A          : A=10 X=05 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F0-01:F8000000:00:?? = -5.69380076E-39
A696 : DEX            : A=10 X=04 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F0-01:F8000000:00:?? = -5.69380076E-39
A697 : BNE A65E       : A=10 X=04 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F0-01:F8000000:00:?? = -5.69380076E-39
A65E : BCS A676       : A=10 X=04 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F0-01:F8000000:00:?? = -5.69380076E-39
A660 : CMP 31         : A=10 X=04 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F0-01:F8000000:00:?? = -5.69380076E-39
A662 : BNE A674       : A=10 X=04 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F0-01:F8000000:00:?? = -5.69380076E-39
A674 : BCC A68D       : A=10 X=04 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB F0-01:F8000000:00:?? = -5.69380076E-39
A68D : ROL 3B         : A=10 X=04 Y=F1 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB E0-01:F8000000:00:?? = -5.69380076E-39
A68F : ASL 40         : A=10 X=04 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB E0-01:F8000000:00:?? = -5.69380076E-39
A691 : ROL 3F         : A=10 X=04 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB E0-01:F8000000:00:?? = -5.69380076E-39
A693 : ROL 3E         : A=10 X=04 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=1 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB E0-01:F8000000:00:?? = -5.69380076E-39
A695 : ROL A          : A=20 X=04 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB E0-01:F8000000:00:?? = -5.69380076E-39
A696 : DEX            : A=20 X=03 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB E0-01:F8000000:00:?? = -5.69380076E-39
A697 : BNE A65E       : A=20 X=03 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB E0-01:F8000000:00:?? = -5.69380076E-39
A65E : BCS A676       : A=20 X=03 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB E0-01:F8000000:00:?? = -5.69380076E-39
A660 : CMP 31         : A=20 X=03 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB E0-01:F8000000:00:?? = -5.69380076E-39
A662 : BNE A674       : A=20 X=03 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB E0-01:F8000000:00:?? = -5.69380076E-39
A674 : BCC A68D       : A=20 X=03 Y=F1 SP=?? N=0 V=0 D=0 I=0 Z=0 C=0 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB E0-01:F8000000:00:?? = -5.69380076E-39
A68D : ROL 3B         : A=20 X=03 Y=F1 SP=?? N=1 V=0 D=0 I=0 Z=0 C=1 : FWA 78-7D:F0800000:00:00 = +1.17431641E-01 : FWB C0-01:F8000000:00:?? = -5.69380076E-39
